chr	start	end	strand	repName	ID	mappability
chr7	20938034	20939041	-	RLTR13D5	TSCTE812	0.109126985
chr7	21183440	21184447	-	RLTR13D5	TSCTE813	0.15873016
chr7	21425744	21426750	-	RLTR13D5	TSCTE814	0.24826217
chr7	21566520	21567527	-	RLTR13D5	TSCTE815	0
chr7	21670000	21670283	-	RLTR13D5	TSCTE816	0
chr7	21908551	21909557	-	RLTR13D5	TSCTE817	0
chr7	22049328	22050335	-	RLTR13D5	TSCTE818	0
chr7	22255166	22256173	-	RLTR13D5	TSCTE819	0
chr7	22581215	22582222	-	RLTR13D5	TSCTE820	0
chr7	22712734	22713741	-	RLTR13D5	TSCTE821	0
chr7	22892469	22893476	-	RLTR13D5	TSCTE822	0.1388889
chr7	23131740	23132746	-	RLTR13D5	TSCTE823	0
chr7	23271924	23272931	-	RLTR13D5	TSCTE824	0
chr7	25963236	25964079	-	RLTR13B2	TSCTE825	0.6919431
chr7	26251139	26252026	-	RLTR13B1	TSCTE826	0.5495495
chr7	26807200	26808222	-	RLTR13D5	TSCTE827	0.8729228
chr7	27139637	27140522	-	RLTR13B1	TSCTE828	0.5259594
chr7	27694106	27694990	-	RLTR13B1	TSCTE829	0.7966102
chr7	28215279	28216170	+	RLTR13B1	TSCTE830	0.5403587
chr7	28220275	28221166	-	RLTR13B1	TSCTE831	0.60762334
chr7	30124077	30125013	-	RLTR13B3	TSCTE832	0.22091782
chr7	32077105	32077188	-	RLTR13D5	TSCTE833	0
chr7	32816691	32816774	-	RLTR13D5	TSCTE834	0
chr7	33043588	33043671	-	RLTR13D5	TSCTE835	0
chr7	37028132	37028976	+	RLTR13B2	TSCTE836	0.43195266
chr7	39989955	39990842	+	RLTR13B1	TSCTE837	0.7072072
chr7	44795105	44796028	+	RLTR13B1	TSCTE838	0.43722942
chr7	44802319	44803245	+	RLTR13B1	TSCTE839	0.39590076
chr7	46722380	46723205	+	RLTR13B2	TSCTE840	0.15254237
chr7	53202851	53202904	-	RLTR13B3	TSCTE841	1
chr7	53951325	53952139	-	RLTR13B2	TSCTE842	0.21472393
chr7	54397944	54398918	+	RLTR13D5	TSCTE843	0.9179487
chr7	55055385	55055480	+	RLTR13D5	TSCTE844	1
chr7	55552024	55552763	+	RLTR13B2	TSCTE845	0.6486486
chr7	56702986	56703833	+	RLTR13B4	TSCTE846	0.6580189
chr7	57113141	57113966	-	RLTR13B4	TSCTE847	0.63680387
chr7	57512074	57512517	-	RLTR13B1	TSCTE848	0.5045045
chr7	57563554	57564465	-	RLTR13D5	TSCTE849	0.93421054
chr7	57564774	57564857	-	RLTR13D5	TSCTE850	1
chr7	60846608	60847453	-	RLTR13B2	TSCTE851	0.68085104
chr7	61905163	61906049	+	RLTR13B1	TSCTE852	0.87824124
chr7	62131706	62132573	+	RLTR13B1	TSCTE853	0.83870965
chr7	62495282	62496290	-	RLTR13D5	TSCTE854	0.9603568
chr7	63068862	63069036	+	RLTR13B1	TSCTE855	1
chr7	64125676	64126559	-	RLTR13B1	TSCTE856	0.5701358
chr7	64135602	64135640	-	RLTR13B1	TSCTE857	1
chr7	67005297	67005485	-	RLTR13B4	TSCTE858	1
chr7	70239125	70240092	-	RLTR13B1	TSCTE859	0.38016528
chr7	72828435	72829256	-	RLTR13B4	TSCTE860	0.84184915
chr7	82274887	82274965	-	RLTR13D5	TSCTE861	1
chr7	84190524	84191400	-	RLTR13B1	TSCTE862	0.4754846
chr7	86815006	86815936	+	RLTR13B1	TSCTE863	0.60257787
chr7	86845463	86845828	+	RLTR13B1	TSCTE864	1
chr7	86850793	86850827	+	RLTR13B1	TSCTE865	0
chr7	86851822	86852128	+	RLTR13B4	TSCTE866	0.93485343
chr7	87653836	87654856	-	RLTR13D5	TSCTE867	0.88246816
chr7	88975896	88976892	+	RLTR13D5	TSCTE868	0.95987964
chr7	90422331	90423186	-	RLTR13B4	TSCTE869	0.6962617
chr7	97463006	97463942	+	RLTR13B3	TSCTE870	0.23159018
chr7	102826526	102827308	+	RLTR13B4	TSCTE871	0.47637293
chr7	104177503	104178435	-	RLTR13B3	TSCTE872	0.41050375
chr7	104738042	104739051	-	RLTR13D5	TSCTE873	0.85148513
chr7	106240244	106241093	+	RLTR13B2	TSCTE874	0.7764706
chr7	106746263	106747273	+	RLTR13D5	TSCTE875	0.90108806
chr7	108820817	108821614	+	RLTR13D5	TSCTE876	0.8245614
chr7	108823618	108823761	+	RLTR13D5	TSCTE877	1
chr7	111253778	111254603	+	RLTR13B2	TSCTE878	0.2857143
chr7	114589354	114590345	+	RLTR13D5	TSCTE879	0.80846775
chr7	118169976	118170862	+	RLTR13B1	TSCTE880	0.83089066
chr7	121694481	121694564	+	RLTR13B1	TSCTE881	1
chr7	122059284	122060289	+	RLTR13D5	TSCTE882	0.8111332
chr7	129491639	129491740	+	RLTR13B1	TSCTE883	1
chr7	129494272	129494324	+	RLTR13B1	TSCTE884	0
chr7	129495319	129496222	+	RLTR13B1	TSCTE885	0.6017699
chr7	130434774	130435517	+	RLTR13B2	TSCTE886	0.6236559
chr7	130702665	130702734	+	RLTR13B3	TSCTE887	1
chr7	134430413	134431264	+	RLTR13B4	TSCTE888	0.5657277
chr7	137202314	137202385	-	RLTR13B1	TSCTE889	1
chr7	138776558	138777420	+	RLTR13B1	TSCTE890	0.8841252
chr7	138877259	138877425	+	RLTR13D5	TSCTE891	1
chr7	139721585	139722002	-	RLTR13B1	TSCTE892	0.7320574
chr7	139722052	139722598	-	RLTR13B1	TSCTE893	0.30530164
chr7	140519627	140520559	+	RLTR13B1	TSCTE894	0.82851017
chr7	140980390	140981239	-	RLTR13B4	TSCTE895	0.7411765
chr8	3026974	3027850	+	RLTR13B1	TSCTE896	0.31584948
chr8	3868791	3869678	-	RLTR13B3	TSCTE897	0.8536036
chr8	4388565	4388984	-	RLTR13B1	TSCTE898	0.33333334
chr8	4389020	4389478	-	RLTR13B1	TSCTE899	0.64923745
chr8	4721058	4721362	+	RLTR13B1	TSCTE900	0.86885244
chr8	5475761	5476583	+	RLTR13B2	TSCTE901	0.3074119
chr8	6400140	6401050	-	RLTR13B4	TSCTE902	0.80241495
chr8	7595879	7595922	+	RLTR13B1	TSCTE903	1
chr8	9900862	9901716	+	RLTR13B4	TSCTE904	0.50877196
chr8	12796966	12797793	-	RLTR13B1	TSCTE905	0.7222222
chr8	14296486	14297305	-	RLTR13B2	TSCTE906	0.14634146
chr8	16049477	16050407	+	RLTR13B3	TSCTE907	0.55961335
chr8	16822360	16823201	+	RLTR13B4	TSCTE908	0.77434677
chr8	17677998	17678863	+	RLTR13B1	TSCTE909	0.7806005
chr8	19515337	19516204	+	RLTR13B1	TSCTE910	0.9308756
chr8	19660078	19660937	-	RLTR13B1	TSCTE911	0.8488372
chr8	19954257	19955248	-	RLTR13D5	TSCTE912	0.69959676
chr8	20315581	20315880	-	RLTR13B1	TSCTE913	0.23333333
chr8	21057508	21057918	-	RLTR13B4	TSCTE914	0.17031631
chr8	21143443	21144278	-	RLTR13D5	TSCTE915	0.13157895
chr8	21194042	21194452	-	RLTR13B4	TSCTE916	0.097323604
chr8	21255331	21256156	+	RLTR13B2	TSCTE917	0
chr8	21289873	21290283	-	RLTR13B4	TSCTE918	0.6082725
chr8	21359708	21360544	-	RLTR13D5	TSCTE919	0.08363202
chr8	21419913	21420323	-	RLTR13B4	TSCTE920	0
chr8	21490698	21491535	-	RLTR13D5	TSCTE921	0.274463
chr8	21557880	21558290	-	RLTR13B4	TSCTE922	0
chr8	21623752	21624577	+	RLTR13B2	TSCTE923	0.18159807
chr8	21658232	21658642	-	RLTR13B4	TSCTE924	0.4379562
chr8	21736970	21737946	-	RLTR13D5	TSCTE925	0.6827021
chr8	22045351	22046353	+	RLTR13D5	TSCTE926	0.7208375
chr8	24738341	24739169	-	RLTR13B2	TSCTE927	0.6381182
chr8	24739733	24739797	-	RLTR13B2	TSCTE928	1
chr8	24917309	24918224	-	RLTR13B1	TSCTE929	0.75982535
chr8	28539445	28539612	-	RLTR13D5	TSCTE930	0.7619048
chr8	30069189	30070168	+	RLTR13B3	TSCTE931	0.86734694
chr8	30456475	30457407	+	RLTR13B3	TSCTE932	0.23901394
chr8	32371950	32372928	+	RLTR13D5	TSCTE933	0.897855
chr8	33096721	33097722	+	RLTR13D5	TSCTE934	0.84031934
chr8	36277960	36278782	+	RLTR13B1	TSCTE935	0.6840826
chr8	37090341	37090501	-	RLTR13D5	TSCTE936	0.8757764
chr8	37118446	37118613	-	RLTR13D5	TSCTE937	1
chr8	37219316	37220233	-	RLTR13B1	TSCTE938	0.48801744
chr8	37996863	37997131	+	RLTR13B1	TSCTE939	0.8141264
chr8	38064203	38064585	+	RLTR13D5	TSCTE940	0.94778067
chr8	38293107	38293403	+	RLTR13B1	TSCTE941	0.3939394
chr8	39116749	39117630	-	RLTR13B1	TSCTE942	0.7165533
chr8	39515143	39516108	+	RLTR13B1	TSCTE943	0.66873705
chr8	39813113	39813770	+	RLTR13B1	TSCTE944	0.68085104
chr8	39814110	39814356	+	RLTR13B1	TSCTE945	0.757085
chr8	40846239	40847123	-	RLTR13B1	TSCTE946	0.70621467
chr8	41806043	41806553	-	RLTR13B2	TSCTE947	0.80430526
chr8	41852463	41853337	+	RLTR13B1	TSCTE948	0.7714286
chr8	42561632	42561826	-	RLTR13D5	TSCTE949	0.7948718
chr8	42635763	42636669	+	RLTR13B3	TSCTE950	0.536935
chr8	43267813	43268806	+	RLTR13D5	TSCTE951	0.7585513
chr8	45406337	45407149	-	RLTR13B4	TSCTE952	0.75399756
chr8	46931630	46932640	-	RLTR13D5	TSCTE953	0.75272006
chr8	48174966	48175798	+	RLTR13B1	TSCTE954	0.6278511
chr8	53029814	53030659	+	RLTR13B4	TSCTE955	0.822695
chr8	53386770	53387023	+	RLTR13B4	TSCTE956	1
chr8	55437706	55438504	+	RLTR13B4	TSCTE957	0.63704634
chr8	55571185	55571986	+	RLTR13B4	TSCTE958	0.66334164
chr8	56384186	56385107	-	RLTR13B3	TSCTE959	0.82646424
chr8	57883197	57884110	+	RLTR13B1	TSCTE960	0.6498906
chr8	58318220	58318721	+	RLTR13B4	TSCTE961	0.40239045
chr8	60587065	60587544	-	RLTR13B3	TSCTE962	0.6666667
chr8	60591922	60592303	-	RLTR13B1	TSCTE963	0.921466
chr8	63715796	63716622	+	RLTR13B2	TSCTE964	0.528416
chr8	65314337	65315241	+	RLTR13B1	TSCTE965	0.7569061
chr8	66344570	66345536	+	RLTR13B1	TSCTE966	0.63805586
chr8	66824814	66825824	+	RLTR13D5	TSCTE967	0.8714144
chr8	66919904	66920904	-	RLTR13D5	TSCTE968	0.8701299
chr8	67452355	67453176	+	RLTR13B2	TSCTE969	0.35523114
chr8	68218023	68218954	+	RLTR13B3	TSCTE970	0.47424892
chr8	69256600	69257609	+	RLTR13D5	TSCTE971	0.77227724
chr8	69292171	69292991	-	RLTR13B2	TSCTE972	0.26918393
chr8	69600111	69601103	+	RLTR13D5	TSCTE973	0.6475327
chr8	72862322	72863111	+	RLTR13B2	TSCTE974	0.3164557
chr8	72871953	72871988	+	RLTR13B2	TSCTE975	1
chr8	73818466	73819464	-	RLTR13D5	TSCTE976	0.8898899
chr8	75025941	75026897	-	RLTR13B1	TSCTE977	0.7596656
chr8	76826793	76827793	-	RLTR13D5	TSCTE978	0.84015983
chr8	77592473	77593304	-	RLTR13B2	TSCTE979	0.6514423
chr8	78768887	78769910	-	RLTR13D5	TSCTE980	0.8535156
chr8	79794551	79795369	-	RLTR13B1	TSCTE981	0.64590967
chr8	80364844	80365663	+	RLTR13B2	TSCTE982	0.20731707
chr8	80534562	80535465	-	RLTR13B3	TSCTE983	0.63495576
chr8	81135483	81136522	-	RLTR13D5	TSCTE984	0.96153843
chr8	83879071	83880069	+	RLTR13D5	TSCTE985	0.5695696
chr8	86415734	86416739	-	RLTR13D5	TSCTE986	0.7813121
chr8	93097623	93098642	-	RLTR13D5	TSCTE987	0.8627451
chr8	93678634	93679561	-	RLTR13B3	TSCTE988	0.5689655
chr8	93996096	93996377	+	RLTR13D5	TSCTE989	0.964539
chr8	94758807	94759623	+	RLTR13B4	TSCTE990	0.9265606
chr8	95030636	95031054	-	RLTR13B1	TSCTE991	0.5704057
chr8	95031109	95031596	-	RLTR13B1	TSCTE992	0.42213115
chr8	97603515	97604080	-	RLTR13D5	TSCTE993	1
chr8	97604477	97604897	-	RLTR13D5	TSCTE994	1
chr8	98211705	98212582	-	RLTR13B1	TSCTE995	0.738041
chr8	98641991	98642153	+	RLTR13B2	TSCTE996	0.81595093
chr8	100940573	100941467	+	RLTR13B1	TSCTE997	0.5865922
chr8	100952538	100953470	+	RLTR13B3	TSCTE998	0.5176849
chr8	109985351	109986173	+	RLTR13B2	TSCTE999	0.4289186
chr8	119327645	119328629	-	RLTR13D5	TSCTE1000	0.75634515
chr8	129195736	129196705	+	RLTR13B1	TSCTE1001	0.68041235
chr9	4012491	4013370	+	RLTR13B1	TSCTE1002	0.67045456
chr9	4192539	4193372	+	RLTR13B1	TSCTE1003	0.7122302
chr9	4648339	4648528	+	RLTR13B1	TSCTE1004	0.94736844
chr9	5279374	5280111	-	RLTR13D5	TSCTE1005	0.90514904
chr9	5284560	5284838	-	RLTR13D5	TSCTE1006	0.9641577
chr9	5687582	5688266	+	RLTR13D5	TSCTE1007	0.8978102
chr9	5693397	5694215	+	RLTR13B4	TSCTE1008	0.7802198
chr9	6010184	6011187	-	RLTR13D5	TSCTE1009	0.7410359
chr9	6907465	6907865	-	RLTR13D5	TSCTE1010	0.7755611
chr9	8537211	8538050	+	RLTR13B2	TSCTE1011	0.4642857
chr9	9729390	9729557	+	RLTR13D5	TSCTE1012	0.9404762
chr9	10930682	10931675	-	RLTR13D5	TSCTE1013	0.84909457
chr9	11065170	11065995	-	RLTR13B2	TSCTE1014	0.46731234
chr9	11305266	11306054	+	RLTR13D5	TSCTE1015	0.9493029
chr9	11401680	11402691	-	RLTR13D5	TSCTE1016	0.9505929
chr9	11738639	11739647	-	RLTR13D5	TSCTE1017	0.7125867
chr9	11965220	11966113	-	RLTR13B1	TSCTE1018	0.5861297
chr9	12325199	12326089	+	RLTR13B1	TSCTE1019	0.6296296
chr9	12869365	12870247	+	RLTR13B1	TSCTE1020	0.62627405
chr9	12903524	12904344	-	RLTR13B2	TSCTE1021	0.07429963
chr9	14961332	14961747	+	RLTR13B1	TSCTE1022	0.5192308
chr9	14961793	14962209	+	RLTR13B1	TSCTE1023	0.5971223
chr9	15378303	15379193	+	RLTR13B1	TSCTE1024	0.48372614
chr9	15856252	15857178	+	RLTR13B1	TSCTE1025	0.6763754
chr9	17089877	17090763	-	RLTR13B1	TSCTE1026	0.7519729
chr9	17650112	17650574	+	RLTR13B1	TSCTE1027	0.80561554
chr9	19592823	19593710	-	RLTR13B1	TSCTE1028	0.7747748
chr9	19801253	19802165	+	RLTR13B1	TSCTE1029	0.72617745
chr9	20292119	20293049	+	RLTR13B3	TSCTE1030	0.50590765
chr9	22857046	22857469	-	RLTR13B1	TSCTE1031	0.5990566
chr9	23563287	23564144	-	RLTR13B1	TSCTE1032	0.6736597
chr9	24555415	24556241	+	RLTR13B2	TSCTE1033	0.68561065
chr9	24697396	24698481	+	RLTR13D5	TSCTE1034	0.95395947
chr9	24775120	24775321	-	RLTR13B3	TSCTE1035	1
chr9	26943668	26944681	+	RLTR13D5	TSCTE1036	0.9408284
chr9	27485550	27486405	+	RLTR13B4	TSCTE1037	0.82476634
chr9	28535403	28535488	+	RLTR13D5	TSCTE1038	1
chr9	33497958	33498856	-	RLTR13B3	TSCTE1039	0.7997775
chr9	35820332	35821307	-	RLTR13B3	TSCTE1040	0.795082
chr9	35922398	35923237	+	RLTR13B2	TSCTE1041	0.47619048
chr9	36509398	36510217	+	RLTR13B2	TSCTE1042	0.3292683
chr9	37942860	37943253	-	RLTR13D5	TSCTE1043	1
chr9	37945219	37945853	-	RLTR13D5	TSCTE1044	0.9055118
chr9	38302585	38303525	+	RLTR13D5	TSCTE1045	0.86184907
chr9	38474328	38475231	-	RLTR13B1	TSCTE1046	0.7123894
chr9	39476317	39477205	+	RLTR13B1	TSCTE1047	0.5500562
chr9	40588351	40589171	+	RLTR13B2	TSCTE1048	0.12302071
chr9	41135703	41135785	+	RLTR13D5	TSCTE1049	1
chr9	41904306	41905127	-	RLTR13B2	TSCTE1050	0.16058394
chr9	48630452	48631328	+	RLTR13B1	TSCTE1051	0.6009122
chr9	52685905	52686770	-	RLTR13B1	TSCTE1052	0.65357965
chr9	55441763	55442050	+	RLTR13B2	TSCTE1053	0.44444445
chr9	55442248	55442806	+	RLTR13B2	TSCTE1054	0.42754918
chr9	59349339	59349429	+	RLTR13B3	TSCTE1055	1
chr9	68941712	68941748	-	RLTR13B1	TSCTE1056	1
chr9	68941782	68941891	-	RLTR13B1	TSCTE1057	1
chr9	73864078	73864931	+	RLTR13B1	TSCTE1058	0.7892272
chr9	75382935	75382985	-	RLTR13B4	TSCTE1059	1
chr9	76271282	76271512	+	RLTR13B1	TSCTE1060	1
chr9	76771523	76772371	-	RLTR13B4	TSCTE1061	0.85865724
chr9	80495028	80495916	+	RLTR13B1	TSCTE1062	0.696288
chr9	83010315	83011204	+	RLTR13B3	TSCTE1063	0.6292135
chr9	83475525	83475831	+	RLTR13B1	TSCTE1064	0.7394137
chr9	83477775	83478330	+	RLTR13B4	TSCTE1065	0.8381295
chr9	83710979	83711870	+	RLTR13B1	TSCTE1066	0.6412556
chr9	85983193	85984008	+	RLTR13B2	TSCTE1067	0.3627451
chr9	86088047	86088976	+	RLTR13B3	TSCTE1068	0.60215056
chr9	87960169	87960268	+	RLTR13D5	TSCTE1069	1
chr9	87960374	87961285	+	RLTR13D5	TSCTE1070	0.747807
chr9	87978955	87979780	-	RLTR13B2	TSCTE1071	0.63680387
chr9	93299997	93300881	+	RLTR13B1	TSCTE1072	0.70621467
chr9	95927995	95928550	-	RLTR13D5	TSCTE1073	0.92805755
chr9	96487240	96488128	+	RLTR13B1	TSCTE1074	0.75253093
chr9	103155195	103155613	-	RLTR13B1	TSCTE1075	0.7064439
chr9	103155703	103156251	-	RLTR13B1	TSCTE1076	0.5300546
chr9	104065917	104066830	-	RLTR13B1	TSCTE1077	0.5295405
chr9	105499101	105500000	+	RLTR13B3	TSCTE1078	0.6666667
chr9	108655750	108656569	-	RLTR13B2	TSCTE1079	0.47560975
chr9	110852399	110853401	-	RLTR13D5	TSCTE1080	0.64107674
chr9	115453197	115454112	+	RLTR13B3	TSCTE1081	0.6834061
chr9	117674772	117675770	-	RLTR13D5	TSCTE1082	0.8998999
chr9	121834617	121835639	+	RLTR13D5	TSCTE1083	0.74584556
chr9	123145949	123146787	-	RLTR13B2	TSCTE1084	0.5828367
chr9	124489303	124490160	+	RLTR13B3	TSCTE1085	0.7319347
chr10	3235109	3235873	-	RLTR13D5	TSCTE1086	0.90849674
chr10	3236245	3236455	-	RLTR13D5	TSCTE1087	0.8578199
chr10	4072333	4073209	-	RLTR13B1	TSCTE1088	0.55530214
chr10	4587075	4587491	-	RLTR13B2	TSCTE1089	0.68585134
chr10	4587527	4587934	-	RLTR13B2	TSCTE1090	0.60784316
chr10	5673829	5674678	-	RLTR13B4	TSCTE1091	0.7647059
chr10	5735869	5736770	-	RLTR13B1	TSCTE1092	0.60088694
chr10	7873215	7874064	-	RLTR13B4	TSCTE1093	0.7058824
chr10	10728950	10729880	-	RLTR13B3	TSCTE1094	0.73147154
chr10	11315454	11316277	-	RLTR13B4	TSCTE1095	0.50242716
chr10	11540364	11541216	-	RLTR13B1	TSCTE1096	0.94138336
chr10	12257206	12258062	+	RLTR13B4	TSCTE1097	0.8016336
chr10	14851397	14852238	-	RLTR13B2	TSCTE1098	0.5011876
chr10	15107583	15108418	-	RLTR13B4	TSCTE1099	0.784689
chr10	18909660	18910591	+	RLTR13B3	TSCTE1100	0.31330472
chr10	19000020	19000567	+	RLTR13B4	TSCTE1101	0.83576643
chr10	22043975	22044754	-	RLTR13B1	TSCTE1102	0.84615386
chr10	22047032	22047230	-	RLTR13B1	TSCTE1103	0.6482412
chr10	22079952	22080883	-	RLTR13B1	TSCTE1104	0.6351931
chr10	24354251	24355122	+	RLTR13B1	TSCTE1105	0.6788991
chr10	25710348	25710374	+	RLTR13D5	TSCTE1106	1
chr10	25710445	25711434	+	RLTR13D5	TSCTE1107	0.72727275
chr10	26907262	26908106	-	RLTR13B1	TSCTE1108	0.7633136
chr10	27172256	27173231	+	RLTR13B1	TSCTE1109	0.7028689
chr10	29118190	29119028	+	RLTR13B4	TSCTE1110	0.78545886
chr10	29236095	29236916	-	RLTR13B1	TSCTE1111	0.8783455
chr10	31771404	31772256	-	RLTR13B4	TSCTE1112	0.8827667
chr10	34722559	34723393	+	RLTR13B2	TSCTE1113	0.76047903
chr10	34795537	34796416	+	RLTR13B1	TSCTE1114	0.67045456
chr10	35083236	35084165	-	RLTR13B3	TSCTE1115	0.50537634
chr10	35604056	35605054	+	RLTR13D5	TSCTE1116	1
chr10	36087109	36087300	+	RLTR13B4	TSCTE1117	0.8958333
chr10	36087485	36087788	+	RLTR13B4	TSCTE1118	0.8684211
chr10	36087780	36088181	+	RLTR13B4	TSCTE1119	0.7761194
chr10	38225793	38226011	+	RLTR13B4	TSCTE1120	1
chr10	39607184	39607586	-	RLTR13D5	TSCTE1121	0.9751861
chr10	39607799	39607872	-	RLTR13D5	TSCTE1122	1
chr10	39608019	39608650	-	RLTR13D5	TSCTE1123	0.95253164
chr10	43840771	43841649	-	RLTR13B1	TSCTE1124	0.7042093
chr10	45174745	45175649	+	RLTR13D5	TSCTE1125	0.7790055
chr10	45217589	45218502	+	RLTR13B3	TSCTE1126	0.6498906
chr10	45596130	45597128	-	RLTR13D5	TSCTE1127	0.6796797
chr10	46205622	46206519	-	RLTR13D5	TSCTE1128	0.922049
chr10	46615083	46615689	-	RLTR13D5	TSCTE1129	0.9835255
chr10	46615834	46616275	-	RLTR13D5	TSCTE1130	0.97737557
chr10	48843144	48844032	+	RLTR13B1	TSCTE1131	0.8312711
chr10	49548932	49549931	+	RLTR13D5	TSCTE1132	0.9
chr10	55076537	55077298	+	RLTR13B4	TSCTE1133	0.7375328
chr10	55131263	55132099	-	RLTR13B4	TSCTE1134	0.7729988
chr10	55219347	55219543	-	RLTR13D5	TSCTE1135	0.7309645
chr10	57552297	57552544	-	RLTR13D5	TSCTE1136	1
chr10	65907710	65908708	+	RLTR13D5	TSCTE1137	0.9099099
chr10	66272997	66273954	-	RLTR13B3	TSCTE1138	0.6242171
chr10	75469127	75469900	+	RLTR13B4	TSCTE1139	0.40568477
chr10	76019006	76019819	-	RLTR13B1	TSCTE1140	0.5823096
chr10	78381060	78381981	-	RLTR13B3	TSCTE1141	0.4251627
chr10	78499588	78499821	-	RLTR13B1	TSCTE1142	0.7008547
chr10	78500008	78500099	-	RLTR13B1	TSCTE1143	1
chr10	78671941	78672759	-	RLTR13B4	TSCTE1144	0.60927963
chr10	83375690	83376576	-	RLTR13B1	TSCTE1145	0.60541147
chr10	83385635	83386009	-	RLTR13D5	TSCTE1146	1
chr10	83386449	83386657	-	RLTR13D5	TSCTE1147	1
chr10	83392340	83392770	-	RLTR13D5	TSCTE1148	0.9767981
chr10	86876496	86876643	+	RLTR13B1	TSCTE1149	1
chr10	86876890	86877809	+	RLTR13B1	TSCTE1150	0.47826087
chr10	88010344	88010737	-	RLTR13B2	TSCTE1151	0.5177665
chr10	88010733	88010898	-	RLTR13B2	TSCTE1152	0.57831323
chr10	88012097	88013031	+	RLTR13B1	TSCTE1153	0.486631
chr10	93791097	93791388	+	RLTR13B1	TSCTE1154	0.80136985
chr10	101923182	101924012	+	RLTR13B2	TSCTE1155	0.7713598
chr10	103353324	103354213	+	RLTR13B1	TSCTE1156	0.78651685
chr10	103472646	103473564	+	RLTR13B3	TSCTE1157	0.48857453
chr10	104383030	104383784	+	RLTR13B1	TSCTE1158	0.8278146
chr10	104384066	104384210	+	RLTR13B1	TSCTE1159	1
chr10	112722957	112723798	-	RLTR13B2	TSCTE1160	0.6912114
chr10	113232343	113233230	-	RLTR13B1	TSCTE1161	0.6621622
chr10	113432442	113433360	+	RLTR13B1	TSCTE1162	0.63003266
chr10	114220986	114221993	-	RLTR13D5	TSCTE1163	0.96031743
chr10	114608226	114609054	+	RLTR13B2	TSCTE1164	0.4571773
chr10	119254671	119255496	+	RLTR13B2	TSCTE1165	0.3946731
chr10	120150315	120150480	-	RLTR13B2	TSCTE1166	1
chr10	120151114	120151788	-	RLTR13B2	TSCTE1167	0.8962963
chr10	121722225	121723193	-	RLTR13D5	TSCTE1168	0.9277606
chr10	121733574	121734516	+	RLTR13D5	TSCTE1169	0.7454931
chr10	122012551	122013424	+	RLTR13B1	TSCTE1170	0.63386726
chr10	124173187	124174036	-	RLTR13B4	TSCTE1171	0.8
chr10	124452700	124452860	+	RLTR13D5	TSCTE1172	1
chr10	124453784	124454655	+	RLTR13D5	TSCTE1173	0.8738532
chr10	126301438	126302265	-	RLTR13B2	TSCTE1174	0.46859902
chr10	127786066	127786896	-	RLTR13B2	TSCTE1175	0.65102285
chr10	130174066	130175030	+	RLTR13D5	TSCTE1176	0.7720207
chr11	5544596	5545486	-	RLTR13B1	TSCTE1177	0.6520763
chr11	5808216	5808688	+	RLTR13B1	TSCTE1178	0.57716703
chr11	5809637	5810022	+	RLTR13B1	TSCTE1179	0.58549225
chr11	7180198	7180981	+	RLTR13B4	TSCTE1180	0.5408163
chr11	10588431	10589411	-	RLTR13B3	TSCTE1181	0.775739
chr11	10967842	10968665	-	RLTR13B2	TSCTE1182	0.75728154
chr11	11913828	11914752	-	RLTR13B3	TSCTE1183	0.48108107
chr11	12521845	12522721	-	RLTR13B1	TSCTE1184	0.6579248
chr11	12541469	12542328	+	RLTR13B3	TSCTE1185	0.7093023
chr11	13763541	13764381	-	RLTR13B3	TSCTE1186	1
chr11	14004809	14005748	+	RLTR13D5	TSCTE1187	0.86170214
chr11	14622245	14623248	-	RLTR13D5	TSCTE1188	0.9800797
chr11	16044015	16044945	-	RLTR13D5	TSCTE1189	0.90332973
chr11	16240352	16241274	-	RLTR13B1	TSCTE1190	0.772481
chr11	16600172	16601170	+	RLTR13D5	TSCTE1191	0.7697698
chr11	18573617	18574420	+	RLTR13B4	TSCTE1192	0.6890547
chr11	20980386	20981271	-	RLTR13B1	TSCTE1193	0.41309255
chr11	21257946	21258763	+	RLTR13B2	TSCTE1194	0.22982885
chr11	22460879	22461862	+	RLTR13B3	TSCTE1195	0.7154471
chr11	22730601	22731485	+	RLTR13B1	TSCTE1196	0.59322035
chr11	27064929	27065751	-	RLTR13B2	TSCTE1197	0.3074119
chr11	27179579	27179879	+	RLTR13B1	TSCTE1198	0.50498337
chr11	27208034	27208938	+	RLTR13B3	TSCTE1199	0.45856354
chr11	27251835	27252768	+	RLTR13D5	TSCTE1200	0.95717347
chr11	27252957	27253041	+	RLTR13D5	TSCTE1201	1
chr11	29834577	29835377	+	RLTR13B4	TSCTE1202	0.5131086
chr11	29910616	29911529	+	RLTR13B3	TSCTE1203	0.49671772
chr11	30444012	30444890	+	RLTR13B1	TSCTE1204	0.60182023
chr11	33497160	33497578	-	RLTR13B1	TSCTE1205	0.73747015
chr11	33497620	33498106	-	RLTR13B1	TSCTE1206	0.4845996
chr11	33527693	33528607	-	RLTR13B3	TSCTE1207	0.5191257
chr11	34041431	34042411	-	RLTR13B3	TSCTE1208	0.61264014
chr11	40831004	40832027	-	RLTR13D5	TSCTE1209	0.9609375
chr11	41269497	41270319	+	RLTR13B2	TSCTE1210	0.2709599
chr11	41585729	41586662	-	RLTR13B3	TSCTE1211	0.14346895
chr11	42576491	42577481	-	RLTR13D5	TSCTE1212	0.8183653
